Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,genotype,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,number_of_cells,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,create_date,version
SRR5686678,OTHER,150,203925750,PRJNA390607,SAMN07245850,75748310,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921464,Mz19-GFP,GSM2670209,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670209,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686679,OTHER,150,199019100,PRJNA390607,SAMN07245849,74255116,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921465,Mz19-GFP,GSM2670210,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670210,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686680,OTHER,150,142797300,PRJNA390607,SAMN07245848,53275148,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921466,Mz19-GFP,GSM2670211,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670211,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686681,OTHER,150,182693100,PRJNA390607,SAMN07245847,68034436,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921467,Mz19-GFP,GSM2670212,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670212,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686682,OTHER,150,189634200,PRJNA390607,SAMN07245846,70422378,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921468,Mz19-GFP,GSM2670213,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670213,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686683,OTHER,150,146582250,PRJNA390607,SAMN07245844,55066311,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921469,Mz19-GFP,GSM2670214,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670214,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686684,OTHER,150,127030650,PRJNA390607,SAMN07245843,47521242,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921470,Mz19-GFP,GSM2670215,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670215,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686685,OTHER,150,152932800,PRJNA390607,SAMN07245842,57153892,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921471,Mz19-GFP,GSM2670216,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670216,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686686,OTHER,150,167222400,PRJNA390607,SAMN07245841,62694626,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921472,Mz19-GFP,GSM2670217,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670217,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,,
SRR5686687,OTHER,150,177871200,PRJNA390607,SAMN07245840,66181369,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921473,Mz19-GFP,GSM2670218,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670218,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686688,OTHER,150,150782550,PRJNA390607,SAMN07245839,56513639,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921474,Mz19-GFP,GSM2670219,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670219,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686689,OTHER,150,170012250,PRJNA390607,SAMN07245838,63575059,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921475,Mz19-GFP,GSM2670220,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670220,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686690,OTHER,150,144312450,PRJNA390607,SAMN07245700,54216108,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921476,Mz19-GFP,GSM2670221,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670221,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686691,OTHER,150,174988800,PRJNA390607,SAMN07245699,65611930,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921477,Mz19-GFP,GSM2670222,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670222,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686692,OTHER,150,163621650,PRJNA390607,SAMN07245698,60549827,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921478,Mz19-GFP,GSM2670223,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670223,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686693,OTHER,150,156341100,PRJNA390607,SAMN07245697,57765961,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921479,Mz19-GFP,GSM2670224,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670224,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686694,OTHER,150,162915300,PRJNA390607,SAMN07245696,60485590,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921480,Mz19-GFP,GSM2670225,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670225,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686695,OTHER,150,190272900,PRJNA390607,SAMN07245695,70550515,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921481,Mz19-GFP,GSM2670226,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670226,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686696,OTHER,150,189305550,PRJNA390607,SAMN07245694,70463782,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921482,Mz19-GFP,GSM2670227,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670227,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686697,OTHER,150,167779050,PRJNA390607,SAMN07245693,62253420,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921483,Mz19-GFP,GSM2670228,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670228,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686698,OTHER,150,164139600,PRJNA390607,SAMN07245692,60984567,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921484,Mz19-GFP,GSM2670229,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670229,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686699,OTHER,150,178862400,PRJNA390607,SAMN07245691,67163535,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921485,Mz19-GFP,GSM2670230,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670230,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686700,OTHER,150,181212900,PRJNA390607,SAMN07245868,67623003,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921486,Mz19-GFP,GSM2670231,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670231,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686701,OTHER,150,180082050,PRJNA390607,SAMN07245730,67085930,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921487,Mz19-GFP,GSM2670232,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670232,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686702,OTHER,150,181161150,PRJNA390607,SAMN07245729,67575314,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921488,Mz19-GFP,GSM2670233,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670233,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686703,OTHER,150,182699550,PRJNA390607,SAMN07245728,68039052,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921489,Mz19-GFP,GSM2670234,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670234,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686704,OTHER,150,163782600,PRJNA390607,SAMN07245727,60670303,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921490,Mz19-GFP,GSM2670235,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670235,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686705,OTHER,150,185022000,PRJNA390607,SAMN07245726,69067761,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921491,Mz19-GFP,GSM2670236,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670236,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686706,OTHER,150,267916050,PRJNA390607,SAMN07245725,98864850,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921492,Mz19-GFP,GSM2670237,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670237,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686707,OTHER,150,180902850,PRJNA390607,SAMN07245724,67813396,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921493,Mz19-GFP,GSM2670238,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670238,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686708,OTHER,150,173401650,PRJNA390607,SAMN07245723,64590651,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921494,Mz19-GFP,GSM2670239,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670239,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686709,OTHER,150,205846500,PRJNA390607,SAMN07245722,76929224,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921495,Mz19-GFP,GSM2670240,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670240,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686710,OTHER,150,218893500,PRJNA390607,SAMN07245721,81403813,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921496,Mz19-GFP,GSM2670241,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670241,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686711,OTHER,150,194121450,PRJNA390607,SAMN07245720,72154515,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921497,Mz19-GFP,GSM2670242,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670242,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686712,OTHER,150,203377650,PRJNA390607,SAMN07245719,76530966,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921498,Mz19-GFP,GSM2670243,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670243,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686713,OTHER,150,229873500,PRJNA390607,SAMN07245718,85880259,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921499,Mz19-GFP,GSM2670244,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670244,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686714,OTHER,150,184584450,PRJNA390607,SAMN07245717,68889924,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921500,Mz19-GFP,GSM2670245,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670245,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686715,OTHER,150,206853300,PRJNA390607,SAMN07245716,77694111,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921501,Mz19-GFP,GSM2670246,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670246,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686716,OTHER,150,183981900,PRJNA390607,SAMN07245715,68497846,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921502,Mz19-GFP,GSM2670247,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670247,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686717,OTHER,150,186342450,PRJNA390607,SAMN07245714,69291834,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921503,Mz19-GFP,GSM2670248,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670248,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686718,OTHER,150,136584600,PRJNA390607,SAMN07245713,49721289,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921504,Mz19-GFP,GSM2670249,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670249,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686719,OTHER,150,185722050,PRJNA390607,SAMN07245712,69062831,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921505,Mz19-GFP,GSM2670250,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670250,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686720,OTHER,150,204814650,PRJNA390607,SAMN07245711,76444764,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921506,Mz19-GFP,GSM2670251,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670251,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686721,OTHER,150,176070750,PRJNA390607,SAMN07245710,65538939,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921507,Mz19-GFP,GSM2670252,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670252,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686722,OTHER,150,180104400,PRJNA390607,SAMN07245709,67355709,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921508,Mz19-GFP,GSM2670253,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670253,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686723,OTHER,150,180044700,PRJNA390607,SAMN07245708,67821971,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921509,Mz19-GFP,GSM2670254,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670254,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686724,OTHER,150,189095700,PRJNA390607,SAMN07245707,70690445,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921510,Mz19-GFP,GSM2670255,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670255,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686725,OTHER,150,204743400,PRJNA390607,SAMN07245706,76417946,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921511,Mz19-GFP,GSM2670256,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670256,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
SRR5686726,OTHER,150,193865400,PRJNA390607,SAMN07245705,72427742,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921512,Mz19-GFP,GSM2670257,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670257,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:47:00Z,1
